ts_code,trade_date,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_volume_rate,pb,ps,total_share,float_share,free_share,total_mv,circ_mv
AAPL.US,20140319,536.24,529.0,531.26,531.4,-0.14,-0.0263,8027000,4264424020.0,0.0502,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8765790000000.0,8500160000000.0
AAPL.US,20140320,532.67,527.35,528.7,531.26,-2.56,-0.4819,7442800,3935008360.0,0.0465,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8723550000000.0,8459200000000.0
AAPL.US,20140321,533.75,526.33,532.87,528.7,4.17,0.7887,13358800,7118503756.0,0.0835,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8792355000000.0,8525920000000.0
AAPL.US,20140324,540.5,535.06,539.19,532.87,6.32,1.186,12703600,6849654084.0,0.0794,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8896635000000.0,8627040000000.0
AAPL.US,20140325,545.75,539.59,544.99,539.19,5.8,1.0757,10081900,5494534681.0,0.063,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8992335000000.0,8719840000000.0
AAPL.US,20140326,549.0,538.86,539.78,544.99,-5.21,-0.956,10706000,5778884680.0,0.0669,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8906370000000.0,8636480000000.0
AAPL.US,20140327,541.5,535.12,537.46,539.78,-2.32,-0.4298,7929700,4261896562.0,0.0496,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8868090000000.0,8599360000000.0
AAPL.US,20140328,538.94,534.25,536.86,537.46,-0.6,-0.1116,7163000,3845528180.0,0.0448,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8858190000000.0,8589760000000.0
AAPL.US,20140331,540.81,535.93,536.74,536.86,-0.12,-0.0224,6023900,3233268086.0,0.0376,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8856210000000.0,8587840000000.0
AAPL.US,20140401,541.87,536.77,541.65,536.74,4.91,0.9148,7170000,3883630500.0,0.0448,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8937225000000.0,8666400000000.0
AAPL.US,20140402,543.48,540.26,542.55,541.65,0.9,0.1662,6443600,3495975180.0,0.0403,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8952075000000.0,8680800000000.0
AAPL.US,20140403,542.5,537.64,538.79,542.55,-3.76,-0.693,5798000,3123904420.0,0.0362,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8890035000000.0,8620640000000.0
AAPL.US,20140404,540.0,530.58,531.82,538.79,-6.97,-1.2936,9830400,5228003328.0,0.0614,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8775030000000.0,8509120000000.0
AAPL.US,20140407,530.9,521.89,523.47,531.82,-8.35,-1.5701,10351800,5418856746.0,0.0647,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8637255000000.0,8375520000000.0
AAPL.US,20140408,526.12,518.7,523.44,523.47,-0.03,-0.0057,8710300,4559319432.0,0.0544,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8636760000000.0,8375040000000.0
AAPL.US,20140409,530.49,522.02,530.32,523.44,6.88,1.3144,7363200,3904852224.0,0.046,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8750280000000.0,8485120000000.0
AAPL.US,20140410,532.24,523.17,523.48,530.32,-6.84,-1.2898,8559000,4480465320.0,0.0535,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8637420000000.0,8375680000000.0
AAPL.US,20140411,522.83,517.14,519.61,523.48,-3.87,-0.7393,9704200,5042399362.0,0.0607,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8573565000000.0,8313760000000.0
AAPL.US,20140414,522.16,517.21,521.68,519.61,2.07,0.3984,7345500,3832000440.0,0.0459,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8607720000000.0,8346880000000.0
AAPL.US,20140415,521.64,511.33,517.96,521.68,-3.72,-0.7131,9517500,4929683348.2,0.0595,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8546340000000.0,8287360000000.0
AAPL.US,20140416,521.09,514.14,519.01,517.96,1.05,0.2027,7670200,3980910502.0,0.0479,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8563665000000.0,8304160000000.0
AAPL.US,20140417,527.76,519.2,524.94,519.01,5.93,1.1426,10154800,5330660712.0,0.0635,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8661510000000.0,8399040000000.0
AAPL.US,20140421,532.14,523.96,531.17,524.94,6.23,1.1868,6519600,3463015932.0,0.0407,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8764305000000.0,8498720000000.0
AAPL.US,20140422,531.83,526.5,531.7,531.17,0.53,0.0998,7234400,3846523245.6,0.0452,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8773050000000.0,8507200000000.0
AAPL.US,20140423,531.13,524.45,524.75,531.7,-6.95,-1.3071,14105000,7401598750.0,0.0882,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,8658375000000.0,8396000000000.0
AAPL.US,20140424,570.0,560.73,567.77,524.75,43.02,8.1982,27139700,15409107469.0,0.1696,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9368205000000.0,9084320000000.0
AAPL.US,20140425,571.99,563.96,571.94,567.77,4.17,0.7345,13938400,7971928496.0,0.0871,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9437010000000.0,9151040000000.0
AAPL.US,20140428,595.75,572.55,594.09,571.94,22.15,3.8728,23910200,14204810718.0,0.1494,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9802485000000.0,9505440000000.0
AAPL.US,20140429,595.98,589.51,592.33,594.09,-1.76,-0.2963,12049200,7137102636.0,0.0753,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9773445000000.0,9477280000000.0
AAPL.US,20140430,599.43,589.8,590.09,592.33,-2.24,-0.3782,16308600,9623541774.0,0.1019,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9736485000000.0,9441440000000.0
AAPL.US,20140501,594.8,586.36,591.48,590.09,1.39,0.2356,8716000,5155339680.0,0.0545,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9759420000000.0,9463680000000.0
AAPL.US,20140502,594.2,589.71,592.58,591.48,1.1,0.186,6839800,4053128684.0,0.0427,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9777570000000.0,9481280000000.0
AAPL.US,20140505,601.0,590.0,600.96,592.58,8.38,1.4142,10252400,6161282304.0,0.0641,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9915840000000.0,9615360000000.0
AAPL.US,20140506,604.41,594.41,594.41,600.96,-6.55,-1.0899,13377300,7951600893.0,0.0836,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9807765000000.0,9510560000000.0
AAPL.US,20140507,597.29,587.73,592.33,594.41,-2.08,-0.3499,10102300,5983895359.0,0.0631,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9773445000000.0,9477280000000.0
AAPL.US,20140508,594.41,586.4,587.99,592.33,-4.34,-0.7327,8224900,4836158951.0,0.0514,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9701835000000.0,9407840000000.0
AAPL.US,20140509,586.25,580.33,585.54,587.99,-2.45,-0.4167,10414200,6097956703.5,0.0651,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9661410000000.0,9368640000000.0
AAPL.US,20140512,593.66,587.4,592.83,585.54,7.29,1.245,7614600,4514163318.0,0.0476,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9781695000000.0,9485280000000.0
AAPL.US,20140513,594.54,590.7,593.76,592.83,0.93,0.1569,5704900,3387341424.0,0.0357,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9797040000000.0,9500160000000.0
AAPL.US,20140514,597.4,591.74,593.87,593.76,0.11,0.0185,5943000,3529369410.0,0.0371,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9798855000000.0,9501920000000.0
AAPL.US,20140515,596.6,588.04,588.82,593.87,-5.05,-0.8504,8244500,4854526490.0,0.0515,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9715530000000.0,9421120000000.0
AAPL.US,20140516,597.53,585.4,597.51,588.82,8.69,1.4758,9866300,5895212913.0,0.0617,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9858915000000.0,9560160000000.0
AAPL.US,20140519,607.33,597.33,604.59,597.51,7.08,1.1849,11348400,6861129156.0,0.0709,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9975735000000.0,9673440000000.0
AAPL.US,20140520,606.4,600.73,604.71,604.59,0.12,0.0198,8387000,5071702770.0,0.0524,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,9977715000000.0,9675360000000.0
AAPL.US,20140521,606.7,602.06,606.31,604.71,1.6,0.2646,7030700,4262783717.0,0.0439,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10004115000000.0,9700960000000.0
AAPL.US,20140522,609.85,604.1,607.27,606.31,0.96,0.1583,7170000,4354125900.0,0.0448,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10019955000000.0,9716320000000.0
AAPL.US,20140523,614.73,606.47,614.13,607.27,6.86,1.1296,8293200,5093102916.0,0.0518,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10133145000000.0,9826080000000.0
AAPL.US,20140527,625.86,615.63,625.63,614.13,11.5,1.8726,12459500,7795036985.0,0.0779,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10322895000000.0,10010080000000.0
AAPL.US,20140528,629.83,623.78,624.01,625.63,-1.62,-0.2589,11267200,7030845472.0,0.0704,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10296165000000.0,9984160000000.0
AAPL.US,20140529,636.87,627.77,635.38,624.01,11.37,1.8221,13445500,8543001790.0,0.084,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10483770000000.0,10166080000000.0
AAPL.US,20140530,644.17,628.9,633.0,635.38,-2.38,-0.3746,20143600,12750898800.0,0.1259,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10444500000000.0,10128000000000.0
AAPL.US,20140602,634.83,622.5,628.65,633.0,-4.35,-0.6872,13191100,8292585015.0,0.0824,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10372725000000.0,10058400000000.0
AAPL.US,20140603,638.74,628.25,637.54,628.65,8.89,1.4141,10453900,6664779406.0,0.0653,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10519410000000.0,10200640000000.0
AAPL.US,20140604,647.89,636.11,644.82,637.54,7.28,1.1419,11981500,7725910830.0,0.0749,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10639530000000.0,10317120000000.0
AAPL.US,20140605,649.37,642.61,647.35,644.82,2.53,0.3924,10850200,7023876970.0,0.0678,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10681275000000.0,10357600000000.0
AAPL.US,20140606,651.26,644.47,645.57,647.35,-1.78,-0.275,12497800,8068204746.0,0.0781,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,10651905000000.0,10329120000000.0
AAPL.US,20140609,93.88,91.75,93.7,645.57,-551.87,-85.4857,75414997,7066385218.9,0.4713,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1546050000000.0,1499200000000.0
AAPL.US,20140610,95.05,93.57,94.25,93.7,0.55,0.587,62777000,5916732250.0,0.3924,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1555125000000.0,1508000000000.0
AAPL.US,20140611,94.76,93.47,93.86,94.25,-0.39,-0.4138,45681000,4287618660.0,0.2855,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1548690000000.0,1501760000000.0
AAPL.US,20140612,94.12,91.9,92.29,93.86,-1.57,-1.6727,54749000,5052785210.0,0.3422,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1522785000000.0,1476640000000.0
AAPL.US,20140613,92.44,90.88,91.28,92.29,-1.01,-1.0944,54525000,4977042000.0,0.3408,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1506120000000.0,1460480000000.0
AAPL.US,20140616,92.75,91.45,92.2,91.28,0.92,1.0079,35561000,3278724200.0,0.2223,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1521300000000.0,1475200000000.0
AAPL.US,20140617,92.7,91.8,92.08,92.2,-0.12,-0.1302,29726000,2737170080.0,0.1858,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1519320000000.0,1473280000000.0
AAPL.US,20140618,92.29,91.35,92.18,92.08,0.1,0.1086,33514000,3089320520.0,0.2095,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1520970000000.0,1474880000000.0
AAPL.US,20140619,92.3,91.34,91.86,92.18,-0.32,-0.3471,35528000,3263602080.0,0.222,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1515690000000.0,1469760000000.0
AAPL.US,20140620,92.55,90.9,90.91,91.86,-0.95,-1.0342,100898000,9172637180.0,0.6306,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1500015000000.0,1454560000000.0
AAPL.US,20140623,91.62,90.6,90.83,90.91,-0.08,-0.088,43694000,3968726020.0,0.2731,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1498695000000.0,1453280000000.0
AAPL.US,20140624,91.74,90.19,90.28,90.83,-0.55,-0.6055,39036000,3524170080.0,0.244,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1489620000000.0,1444480000000.0
AAPL.US,20140625,90.7,89.65,90.36,90.28,0.08,0.0886,36869000,3331482840.0,0.2304,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1490940000000.0,1445760000000.0
AAPL.US,20140626,91.05,89.8,90.9,90.36,0.54,0.5976,32629000,2965976100.0,0.2039,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1499850000000.0,1454400000000.0
AAPL.US,20140627,92.0,90.77,91.98,90.9,1.08,1.1881,64029000,5889387420.0,0.4002,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1517670000000.0,1471680000000.0
AAPL.US,20140630,93.72,92.09,92.93,91.98,0.95,1.0328,49589000,4608305770.0,0.3099,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1533345000000.0,1486880000000.0
AAPL.US,20140701,94.07,93.13,93.52,92.93,0.59,0.6349,38223000,3574614960.0,0.2389,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1543080000000.0,1496320000000.0
AAPL.US,20140702,94.06,93.09,93.48,93.52,-0.04,-0.0428,28465000,2660908200.0,0.1779,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1542420000000.0,1495680000000.0
AAPL.US,20140703,94.1,93.2,94.03,93.48,0.55,0.5884,22891800,2152515954.0,0.1431,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1551495000000.0,1504480000000.0
AAPL.US,20140707,95.99,94.1,95.97,94.03,1.94,2.0632,56468000,5419121024.0,0.3529,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1583505000000.0,1535520000000.0
AAPL.US,20140708,96.8,93.92,95.35,95.97,-0.62,-0.646,65222000,6218917700.0,0.4076,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1573275000000.0,1525600000000.0
AAPL.US,20140709,95.95,94.76,95.39,95.35,0.04,0.042,36436000,3475630040.0,0.2277,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1573935000000.0,1526240000000.0
AAPL.US,20140710,95.55,93.52,95.04,95.39,-0.36,-0.3774,39686000,3771559010.0,0.248,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1568160000000.0,1520640000000.0
AAPL.US,20140711,95.89,94.86,95.22,95.04,0.19,0.1999,34018000,3239193960.0,0.2126,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1571130000000.0,1523520000000.0
AAPL.US,20140714,96.89,95.65,96.45,95.22,1.23,1.2917,42810000,4129024500.0,0.2676,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1591425000000.0,1543200000000.0
AAPL.US,20140715,96.85,95.03,95.32,96.45,-1.13,-1.1716,45477900,4334953428.0,0.2842,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1572780000000.0,1525120000000.0
AAPL.US,20140716,97.1,94.74,94.78,95.32,-0.54,-0.5665,53502000,5070919560.0,0.3344,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1563870000000.0,1516480000000.0
AAPL.US,20140717,95.28,92.57,93.09,94.78,-1.69,-1.7831,57298000,5333865090.2,0.3581,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1535985000000.0,1489440000000.0
AAPL.US,20140718,94.74,93.02,94.43,93.09,1.34,1.4395,49988000,4720366840.0,0.3124,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1558095000000.0,1510880000000.0
AAPL.US,20140721,95.0,93.72,93.94,94.43,-0.49,-0.5189,39079000,3671042181.0,0.2442,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1550010000000.0,1503040000000.0
AAPL.US,20140722,94.89,94.12,94.72,93.94,0.78,0.8303,55197000,5228259840.0,0.345,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1562880000000.0,1515520000000.0
AAPL.US,20140723,97.88,95.17,97.19,94.72,2.47,2.6077,92918000,9030700420.0,0.5807,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1603635000000.0,1555040000000.0
AAPL.US,20140724,97.32,96.42,97.03,97.19,-0.16,-0.1646,45729000,4437084870.0,0.2858,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1600995000000.0,1552480000000.0
AAPL.US,20140725,97.84,96.64,97.67,97.03,0.64,0.6596,43469000,4245660699.0,0.2717,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1611555000000.0,1562720000000.0
AAPL.US,20140728,99.24,97.55,99.02,97.67,1.35,1.3822,55318000,5477588360.0,0.3457,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1633830000000.0,1584320000000.0
AAPL.US,20140729,99.44,98.25,98.38,99.02,-0.64,-0.6463,43143000,4244408340.0,0.2696,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1623270000000.0,1574080000000.0
AAPL.US,20140730,98.7,97.67,98.15,98.38,-0.23,-0.2338,33010000,3239931500.0,0.2063,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1619475000000.0,1570400000000.0
AAPL.US,20140731,97.45,95.33,95.6,98.15,-2.55,-2.5981,56843000,5434190800.0,0.3553,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1577400000000.0,1529600000000.0
AAPL.US,20140801,96.62,94.81,96.13,95.6,0.53,0.5544,48511000,4663362430.0,0.3032,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1586145000000.0,1538080000000.0
AAPL.US,20140804,96.58,95.17,95.59,96.13,-0.54,-0.5617,39958000,3819585220.0,0.2497,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1577235000000.0,1529440000000.0
AAPL.US,20140805,95.68,94.36,95.12,95.59,-0.47,-0.4917,55933000,5320346960.0,0.3496,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1569480000000.0,1521920000000.0
AAPL.US,20140806,95.48,94.71,94.96,95.12,-0.16,-0.1682,38558000,3661467680.0,0.241,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1566840000000.0,1519360000000.0
AAPL.US,20140807,95.95,94.1,94.48,94.96,-0.48,-0.5055,46711000,4413255280.0,0.2919,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1558920000000.0,1511680000000.0
AAPL.US,20140808,94.82,93.28,94.74,94.48,0.26,0.2752,41865000,3966290100.0,0.2617,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1563210000000.0,1515840000000.0
AAPL.US,20140811,96.08,94.84,95.99,94.74,1.25,1.3194,36585000,3511794150.0,0.2287,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1583835000000.0,1535840000000.0
AAPL.US,20140812,96.88,95.61,95.97,95.99,-0.02,-0.0208,33795000,3243306150.0,0.2112,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1583505000000.0,1535520000000.0
AAPL.US,20140813,97.24,96.04,97.24,95.97,1.27,1.3233,31916000,3103511840.0,0.1995,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1604460000000.0,1555840000000.0
AAPL.US,20140814,97.57,96.8,97.5,97.24,0.26,0.2674,28116000,2741310000.0,0.1757,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1608750000000.0,1560000000000.0
AAPL.US,20140815,98.19,96.86,97.98,97.5,0.48,0.4923,48951000,4796218980.0,0.3059,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1616670000000.0,1567680000000.0
AAPL.US,20140818,99.37,97.98,99.16,97.98,1.18,1.2043,47572000,4717239520.0,0.2973,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1636140000000.0,1586560000000.0
AAPL.US,20140819,100.68,99.32,100.53,99.16,1.37,1.3816,69274700,6964185591.0,0.433,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1658745000000.0,1608480000000.0
AAPL.US,20140820,101.09,99.95,100.57,100.53,0.04,0.0398,52612800,5291269296.0,0.3288,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1659405000000.0,1609120000000.0
AAPL.US,20140821,100.94,100.11,100.58,100.57,0.01,0.0099,33421900,3361574702.0,0.2089,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1659570000000.0,1609280000000.0
AAPL.US,20140822,101.47,100.19,101.32,100.58,0.74,0.7357,44102400,4468455168.0,0.2756,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1671780000000.0,1621120000000.0
AAPL.US,20140825,102.17,101.28,101.54,101.32,0.22,0.2171,40144700,4076292838.0,0.2509,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1675410000000.0,1624640000000.0
AAPL.US,20140826,101.5,100.86,100.89,101.54,-0.65,-0.6401,33119800,3341423502.2,0.207,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1664685000000.0,1614240000000.0
AAPL.US,20140827,102.57,100.7,102.13,100.89,1.24,1.2291,46827400,4782482362.0,0.2927,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1685145000000.0,1634080000000.0
AAPL.US,20140828,102.78,101.56,102.25,102.13,0.12,0.1175,68389800,6992857050.0,0.4274,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1687125000000.0,1636000000000.0
AAPL.US,20140829,102.9,102.2,102.5,102.25,0.25,0.2445,44567000,4568117500.0,0.2785,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1691250000000.0,1640000000000.0
AAPL.US,20140902,103.74,102.72,103.3,102.5,0.8,0.7805,53491400,5525661620.0,0.3343,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1704450000000.0,1652800000000.0
AAPL.US,20140903,103.2,98.58,98.94,103.3,-4.36,-4.2207,125233100,12390562914.0,0.7827,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1632510000000.0,1583040000000.0
AAPL.US,20140904,100.09,97.79,98.12,98.94,-0.82,-0.8288,85594800,8398561776.0,0.535,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1618980000000.0,1569920000000.0
AAPL.US,20140905,99.39,98.31,98.97,98.12,0.85,0.8663,58353200,5775216204.0,0.3647,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1633005000000.0,1583520000000.0
AAPL.US,20140908,99.31,98.05,98.36,98.97,-0.61,-0.6163,46277800,4551884408.0,0.2892,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1622940000000.0,1573760000000.0
AAPL.US,20140909,103.08,96.14,97.99,98.36,-0.37,-0.3762,189560600,18575043194.0,1.1848,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1616835000000.0,1567840000000.0
AAPL.US,20140910,101.11,97.76,101.0,97.99,3.01,3.0717,100741900,10174931900.0,0.6296,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1666500000000.0,1616000000000.0
AAPL.US,20140911,101.44,99.62,101.43,101.0,0.43,0.4257,62353100,6324474933.0,0.3897,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1673595000000.0,1622880000000.0
AAPL.US,20140912,102.19,101.08,101.66,101.43,0.23,0.2268,62626100,6366569326.0,0.3914,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1677390000000.0,1626560000000.0
AAPL.US,20140915,103.05,101.44,101.63,101.66,-0.03,-0.0295,61216500,6221432895.0,0.3826,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1676895000000.0,1626080000000.0
AAPL.US,20140916,101.26,98.89,100.86,101.63,-0.77,-0.7577,66818200,6739283652.0,0.4176,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1664190000000.0,1613760000000.0
AAPL.US,20140917,101.8,100.59,101.58,100.86,0.72,0.7139,60892400,6185449992.0,0.3806,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1676070000000.0,1625280000000.0
AAPL.US,20140918,102.35,101.56,101.79,101.58,0.21,0.2067,37023900,3768662781.0,0.2314,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1679535000000.0,1628640000000.0
AAPL.US,20140919,102.35,100.88,100.96,101.79,-0.83,-0.8154,70838500,7151854960.0,0.4427,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1665840000000.0,1615360000000.0
AAPL.US,20140922,102.14,100.58,101.06,100.96,0.1,0.099,52722000,5328085320.0,0.3295,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1667490000000.0,1616960000000.0
AAPL.US,20140923,102.94,100.54,102.64,101.06,1.58,1.5634,63347200,6501956608.0,0.3959,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1693560000000.0,1642240000000.0
AAPL.US,20140924,102.85,101.2,101.75,102.64,-0.89,-0.8671,59725174,6077036454.5,0.3733,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1678875000000.0,1628000000000.0
AAPL.US,20140925,100.71,97.72,97.87,101.75,-3.88,-3.8133,99565849,9744509641.6,0.6223,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1614855000000.0,1565920000000.0
AAPL.US,20140926,100.75,98.4,100.75,97.87,2.88,2.9427,62370501,6283827975.8,0.3898,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1662375000000.0,1612000000000.0
AAPL.US,20140929,100.44,98.63,100.11,100.75,-0.64,-0.6352,49766312,4982105494.3,0.311,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1651815000000.0,1601760000000.0
AAPL.US,20140930,101.54,100.53,100.75,100.11,0.64,0.6393,55264139,5567862004.2,0.3454,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1662375000000.0,1612000000000.0
AAPL.US,20141001,100.69,98.7,99.18,100.75,-1.57,-1.5583,51491286,5106905745.5,0.3218,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1636470000000.0,1586880000000.0
AAPL.US,20141002,100.22,98.04,99.9,99.18,0.72,0.726,47757828,4771007017.2,0.2985,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1648350000000.0,1598400000000.0
AAPL.US,20141003,100.21,99.04,99.62,99.9,-0.28,-0.2803,43469585,4330440057.7,0.2717,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1643730000000.0,1593920000000.0
AAPL.US,20141006,100.65,99.42,99.62,99.62,0.0,0.0,37051182,3691038750.8,0.2316,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1643730000000.0,1593920000000.0
AAPL.US,20141007,100.12,98.73,98.75,99.62,-0.87,-0.8733,42094183,4156800571.2,0.2631,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1629375000000.0,1580000000000.0
AAPL.US,20141008,101.11,98.31,100.8,98.75,2.05,2.0759,57404674,5786391139.2,0.3588,7.5,7.2,16500000000.0,16000000000.0,16000000000.0,1663200000000.0,1612800000000.0
